point_id,latitude,longitude,arrondissement,heat_class,heat_label,total_features,collisions_n,collisions_victimes,collisions_morts,collisions_blesses_graves,collisions_blesses_legers,collisions_gravite_pire,permis_n,permis_logements,permis_types_top,entraves_n,entraves_actives,entraves_raisons_top,entraves_fin_derniere,arbres_n,arbres_especes_top,arbres_dhp_moyen,emplacements_arbres_n
P00152,45.5116,-73.5644,Ville-Marie,3,Température plus proche de la moyenne,3,0,0,0,0,0,,0,0,,0,0,,,1,Orme Morton (Accolade TM)(1),5,2
P00153,45.5116,-73.5642,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Chêne bleu(1),5,1
P00154,45.5116,-73.5626,Ville-Marie,,,6,0,0,0,0,0,,4,0,Construction(1); Certificat d'autorisation(1); Travaux extérieurs-intérieurs(1),0,0,,,0,,,2
P00155,45.5116,-73.5624,Ville-Marie,5,Îlot de chaleur,12,0,0,0,0,0,,6,0,Transformation(6),0,0,,,3,Févier Skyline(2); Févier d'Amérique(1),9.7,3
P00156,45.5116,-73.5622,Ville-Marie,5,Îlot de chaleur,1,0,0,0,0,0,,0,0,,1,1,Construction/rénovation sans excavation(1),2026-07-10,0,,,0
P00157,45.5116,-73.562,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,1,0,Transformation(1),1,1,Construction/rénovation sans excavation(1),2026-06-26,0,,,0
P00158,45.5116,-73.5616,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,1,Transformation(2),0,0,,,0,,,0
P00159,45.5116,-73.5614,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,4,0,Travaux extérieurs(3); Transformation(1),0,0,,,0,,,0
P00160,45.5116,-73.5608,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,0,0,,0,0,,,3,Févier Skyline(3),21,3
P00161,45.5116,-73.5606,Ville-Marie,4,Température plus chaude que la moyenne (à risque),10,5,0,0,0,0,Dommages matériels,5,1,Transformation(5),0,0,,,0,,,0
P00162,45.5116,-73.5604,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,4,0,Transformation(4),0,0,,,0,,,0
P00163,45.5116,-73.5602,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,4,0,Travaux extérieurs(3); Transformation(1),0,0,,,0,,,0
P00164,45.5116,-73.56,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,4,0,Travaux extérieurs(2); Transformation(1); Travaux intérieurs(1),0,0,,,0,,,0
P00165,45.5116,-73.5594,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Ginkgo à feuilles bilobées(2),5,2
P00166,45.5116,-73.5592,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Orme de Sibérie(1); Févier d'Amérique(1),20.5,2
P00167,45.5116,-73.559,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),5,1
P00168,45.5116,-73.5588,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme(2),5,2
P00169,45.5116,-73.5586,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Orme(1),5,1
P00170,45.5116,-73.5574,Ville-Marie,3,Température plus proche de la moyenne,36,0,0,0,0,0,,36,0,Transformation(20); Travaux intérieurs(9); Travaux d'agrandissement(3),0,0,,,0,,,0
P00171,45.5116,-73.556,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,2,0,Transformation(2),0,0,,,0,,,0
P00172,45.5116,-73.5558,Ville-Marie,5,Îlot de chaleur,55,54,28,0,2,26,Grave,0,0,,1,1,Construction/rénovation avec excavation(1),2026-06-05,0,,,0
P00173,45.5116,-73.5556,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Orme Pioneer(1),5,1
P00174,45.5116,-73.5554,Ville-Marie,5,Îlot de chaleur,6,0,0,0,0,0,,0,0,,0,0,,,3,Chêne rouge(1); Érable argenté Silver Queen(1); Orme Pioneer(1),5,3
P00175,45.5114,-73.5792,Ville-Marie,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Févier 'Northern Acclaim'(1),5,1
P00176,45.5114,-73.579,Ville-Marie,3,Température plus proche de la moyenne,6,0,0,0,0,0,,0,0,,0,0,,,3,Févier 'Northern Acclaim'(3),5,3
P00177,45.5114,-73.5782,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme Homestead(2),12,2
P00178,45.5114,-73.5778,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,7,0,0,0,0,0,,3,0,Transformation combinée(3),0,0,,,2,Chicot du Canada(2),5,2
P00179,45.5114,-73.5776,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,6,0,0,0,0,0,,0,0,,0,0,,,3,Chicot du Canada(3),5,3
P00180,45.5114,-73.5774,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,12,0,0,0,0,0,,0,0,,0,0,,,6,Chêne à gros fruits(2); Amélanchier du Canada(2); Orme d'Amérique Brandon(1),5,6
P00181,45.5114,-73.5772,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,10,0,0,0,0,0,,0,0,,0,0,,,5,Amélanchier du Canada(2); Orme d'Amérique Brandon(1); Érable rouge(1),5,5
P00182,45.5114,-73.577,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,1,0,0,0,0,0,,0,0,,0,0,,,0,,,1
P00183,45.5114,-73.5768,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Lilas japonais Ivory Silk(1),13,1
P00184,45.5114,-73.5762,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,6,0,Transformation combinée(4); T4:Transf. int. RBQ/NEXEMP(2),0,0,,,0,,,0
P00185,45.5114,-73.576,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Érable argenté(1),26,1
P00186,45.5114,-73.5758,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,14,1,0,0,0,0,Dommages matériels,10,0,Transformation combinée(10),0,0,,,1,Érable argenté(1),43,2
P00187,45.5114,-73.5756,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,6,0,0,0,0,0,,0,0,,0,0,,,3,Érable argenté(2); Ginkgo à feuilles bilobées(1),27.3,3
P00188,45.5114,-73.5754,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,6,0,0,0,0,0,,0,0,,0,0,,,3,Érable argenté(1); Érable argenté Pyramidal(1); Ginkgo à feuilles bilobées(1),32,3
P00189,45.5114,-73.575,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Tilleul de Varsovie(1),5,1
P00190,45.5114,-73.5748,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Érable de Norvège colonnaire(2),6.5,2
P00191,45.5114,-73.5746,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Érable de Norvège(1),23,1
P00192,45.5114,-73.574,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Érable argenté Pyramidal(1); Févier Sunburst(1),17.5,2
P00193,45.5114,-73.5738,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,6,1,1,0,0,1,Léger,1,0,Transformation combinée(1),0,0,,,2,Érable argenté(2),27,2
P00194,45.5114,-73.5736,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Érable argenté Pyramidal(2),26.5,2
P00195,45.5114,-73.573,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,11,0,0,0,0,0,,11,0,Transformation combinée(7); T1:Transformation ext/PA/PIIA(2); Démolition(1),0,0,,,0,,,0
P00196,45.5114,-73.5728,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,2,0,0,0,0,0,,2,0,Transformation combinée(1); T1:Transformation ext/PA/PIIA(1),0,0,,,0,,,0
P00197,45.5114,-73.5722,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,12,0,0,0,0,0,,0,0,,0,0,,,6,Pommier(1); Bouleau jaune(1); Maackia de l'Amur(1),6.5,6
P00198,45.5114,-73.572,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,8,0,0,0,0,0,,0,0,,0,0,,,4,Orme(1); Mélèze laricin(1); Érable de l'Armour(1),8,4
P00199,45.5114,-73.5718,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,6,0,0,0,0,0,,0,0,,0,0,,,3,Érable argenté(3),33.3,3
P00200,45.5114,-73.5714,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,5,0,0,0,0,0,,5,0,Transformation combinée(3); Autorisation d'Abattage(2),0,0,,,0,,,0
P00201,45.5114,-73.5708,,3,Température plus proche de la moyenne,4,4,0,0,0,0,Dommages matériels,0,0,,0,0,,,0,,,0
P00202,45.5114,-73.5706,,3,Température plus proche de la moyenne,2,2,0,0,0,0,Dommages matériels,0,0,,0,0,,,0,,,0
P00203,45.5114,-73.5702,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Érable argenté 'Montréal'(1),9,1
P00204,45.5114,-73.57,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,2,-4,Transformation combinée(2),0,0,,,1,Orme Morton (Accolade TM)(1),23,1
P00205,45.5114,-73.5698,Ville-Marie,4,Température plus chaude que la moyenne (à risque),9,0,0,0,0,0,,5,0,Transformation combinée(4); Transformation(1),0,0,,,2,Érable de Norvège(1); Févier Skyline(1),21.3,2
P00206,45.5114,-73.5696,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Certificat d'autorisation(1),0,0,,,0,,,0
P00207,45.5114,-73.569,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,0,Travaux intérieurs(1); Travaux extérieurs(1),0,0,,,0,,,0
P00208,45.5114,-73.5688,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,0,Transformation(1),0,0,,,0,,,0
P00209,45.5114,-73.5686,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,2,0,Transformation(2),0,0,,,0,,,0
P00210,45.5114,-73.5684,Ville-Marie,5,Îlot de chaleur,2,1,0,0,0,0,Dommages matériels (sous seuil),1,0,Transformation(1),0,0,,,0,,,0
P00211,45.5114,-73.568,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,2,0,Transformation(1); Travaux extérieurs(1),0,0,,,0,,,0
P00212,45.5114,-73.5676,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,2,0,Transformation(1); Travaux intérieurs(1),0,0,,,0,,,0
P00213,45.5114,-73.5674,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Orme Pioneer(1),33,1
P00214,45.5114,-73.5672,Ville-Marie,5,Îlot de chaleur,8,2,0,0,0,0,Dommages matériels (sous seuil),4,0,Transformation(4),0,0,,,1,Érable argenté(1),36,1
P00215,45.5114,-73.567,Ville-Marie,5,Îlot de chaleur,7,0,0,0,0,0,,5,0,Transformation(5),0,0,,,1,Chicot du Canada(1),11,1
P00216,45.5114,-73.5668,Ville-Marie,5,Îlot de chaleur,3,0,0,0,0,0,,3,0,Transformation(3),0,0,,,0,,,0
P00217,45.5114,-73.5664,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,4,168,Transformation(1); Démolition(1); Construction(1),0,0,,,0,,,0
P00218,45.5114,-73.5658,,4,Température plus chaude que la moyenne (à risque),1,1,0,0,0,0,Dommages matériels,0,0,,0,0,,,0,,,0
P00219,45.5114,-73.5648,Ville-Marie,,,2,0,0,0,0,0,,0,0,,0,0,,,1,Robinier faux-acacia(1),5,1
P00220,45.5114,-73.5646,Ville-Marie,,,1,0,0,0,0,0,,0,0,,1,1,S-3 Infrastructure souterraine majeure - Réseaux de gaz(1),2026-06-05,0,,,0
P00221,45.5114,-73.5644,Ville-Marie,,,6,0,0,0,0,0,,0,0,,0,0,,,3,Chêne bleu(2); Orme Morton (Accolade TM)(1),5,3
P00222,45.5114,-73.5638,Ville-Marie,3,Température plus proche de la moyenne,21,0,0,0,0,0,,21,2,Transformation(6); Travaux extérieurs(5); Travaux intérieurs(4),0,0,,,0,,,0
P00223,45.5114,-73.5632,Ville-Marie,3,Température plus proche de la moyenne,2,1,0,0,0,0,Dommages matériels (sous seuil),0,0,,1,1,Autre(1),2027-01-06,0,,,0
P00224,45.5114,-73.5628,Ville-Marie,,,2,0,0,0,0,0,,2,0,Transformation(1); Démolition(1),0,0,,,0,,,0
P00225,45.5114,-73.5626,Ville-Marie,,,6,0,0,0,0,0,,0,0,,0,0,,,2,Févier Skyline(1); Févier d'Amérique(1),5,4
P00226,45.5114,-73.5624,Ville-Marie,,,6,1,0,0,0,0,Dommages matériels (sous seuil),1,0,Transformation(1),0,0,,,2,Orme Morton (Accolade TM)(1); Chicot du Canada(1),5,2
P00227,45.5114,-73.562,Ville-Marie,5,Îlot de chaleur,6,0,0,0,0,0,,6,0,Transformation(3); Travaux d'agrandissement(2); Travaux extérieurs(1),0,0,,,0,,,0
P00228,45.5114,-73.5616,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,2,0,0,0,0,Dommages matériels,1,0,Transformation(1),0,0,,,0,,,0
P00229,45.5114,-73.561,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Févier Skyline(2),19,2
P00230,45.5114,-73.5608,Ville-Marie,4,Température plus chaude que la moyenne (à risque),5,0,0,0,0,0,,3,0,Transformation(2); Travaux extérieurs(1),0,0,,,1,Févier Skyline(1),23,1
P00231,45.5114,-73.5606,Ville-Marie,4,Température plus chaude que la moyenne (à risque),7,0,0,0,0,0,,7,0,Transformation(3); Travaux extérieurs(3); Travaux extérieurs-intérieurs(1),0,0,,,0,,,0
P00232,45.5114,-73.5602,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,2,0,Transformation(2),1,1,Autre(1),2026-07-03,0,,,0
P00233,45.5114,-73.56,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,3,0,Transformation(2); Démolition(1),0,0,,,0,,,0
P00234,45.5114,-73.5598,Ville-Marie,4,Température plus chaude que la moyenne (à risque),1,0,0,0,0,0,,1,-3,Démolition(1),0,0,,,0,,,0
P00235,45.5114,-73.5596,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Ginkgo à feuilles bilobées(2),5,2
P00236,45.5114,-73.5594,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Chicot du Canada(2),6,2
P00237,45.5114,-73.5592,Ville-Marie,4,Température plus chaude que la moyenne (à risque),12,2,0,0,0,0,Dommages matériels,6,0,Transformation(6),0,0,,,2,Févier Skyline(2),6,2
P00238,45.5114,-73.5586,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Orme(1),5,1
P00239,45.5114,-73.5584,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,2,0,0,0,0,Dommages matériels (sous seuil),0,0,,0,0,,,1,Orme(1),5,1
P00240,45.5114,-73.5582,Ville-Marie,5,Îlot de chaleur,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme(2),5,2
P00241,45.5114,-73.558,Ville-Marie,5,Îlot de chaleur,4,0,0,0,0,0,,0,0,,0,0,,,2,Orme(2),5,2
P00242,45.5114,-73.556,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,0,Transformation(2),0,0,,,0,,,0
P00243,45.5114,-73.5558,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Orme Pioneer(1),5,1
P00244,45.5114,-73.5556,Ville-Marie,4,Température plus chaude que la moyenne (à risque),8,0,0,0,0,0,,0,0,,0,0,,,4,Orme Pioneer(4),5,4
P00245,45.5114,-73.5554,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,0,0,,0,0,,,3,Orme Pioneer(3),5,3
P00246,45.5114,-73.5552,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,0,0,,0,0,,,3,Orme Pioneer(3),5,3
P00247,45.5112,-73.58,Ville-Marie,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Chêne à gros fruits(1); Peuplier deltoïde(1),5,2
P00248,45.5112,-73.579,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Févier 'Northern Acclaim'(1),5,1
P00249,45.5112,-73.5788,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,4,1,0,0,1,Léger,0,0,,0,0,,,1,Févier 'Northern Acclaim'(1),5,1
P00250,45.5112,-73.5784,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Ginkgo à feuilles bilobées(1),10,1
P00251,45.5112,-73.5782,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,16,0,0,0,0,0,,0,0,,0,0,,,8,Mélèze d'Europe(3); Amélanchier à grandes fleurs Autumn Brillance(3); Ginkgo à feuilles bilobées(1),8.2,8
P00252,45.5112,-73.5776,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,2,0,Transformation combinée(2),0,0,,,0,,,0
P00253,45.5112,-73.5774,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Chicot du Canada(1),5,1
P00254,45.5112,-73.5772,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),19,18,5,0,0,5,Léger,1,0,Transformation combinée(1),0,0,,,0,,,0
P00255,45.5112,-73.5766,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),60,0,0,0,0,0,,60,0,Transformation combinée(44); T4:Transf. int. RBQ/NEXEMP(11); Autorisation d'Abattage(3),0,0,,,0,,,0
P00256,45.5112,-73.5756,Le Plateau-Mont-Royal,4,Température plus chaude que la moyenne (à risque),7,0,0,0,0,0,,7,0,Transformation combinée(4); T1:Transformation ext/PA/PIIA(2); Autorisation d'Abattage(1),0,0,,,0,,,0
P00257,45.5112,-73.5754,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,4,0,0,0,0,0,,0,0,,0,0,,,2,Érable argenté(1); Érable de Norvège Deborah(1),36,2
P00258,45.5112,-73.5752,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,7,0,0,0,0,0,,3,0,Transformation combinée(3),0,0,,,2,Érable argenté(2),59,2
P00259,45.5112,-73.575,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,44,8,2,0,0,2,Léger,32,0,Transformation combinée(22); Autorisation d'Abattage(5); T1:Transformation ext/PA/PIIA(5),0,0,,,2,Chicot du Canada(1); Amélanchier du Canada 'Lustre'(1),5,2
P00260,45.5112,-73.5748,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,73,0,0,0,0,0,,69,1,Transformation combinée(38); T1:Transformation ext/PA/PIIA(18); Autorisation d'Abattage(9),0,0,,,2,Érable argenté Pyramidal(1); Érable de Norvège(1),22,2
P00261,45.5112,-73.5736,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Érable argenté(1),37,1
P00262,45.5112,-73.5734,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,15,5,3,0,0,3,Léger,4,0,Transformation combinée(3); Démolition(1),0,0,,,3,Érable argenté(2); Phellodendron de l'Amour Macho(1),30,3
P00263,45.5112,-73.5732,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,5,0,0,0,0,0,,3,0,Transformation combinée(3),0,0,,,1,Chicot du Canada(1),5,1
P00264,45.5112,-73.573,,3,Température plus proche de la moyenne,1,1,0,0,0,0,Dommages matériels (sous seuil),0,0,,0,0,,,0,,,0
P00265,45.5112,-73.5728,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,3,0,0,0,0,0,,3,0,T1:Transformation ext/PA/PIIA(2); Transformation combinée(1),0,0,,,0,,,0
P00266,45.5112,-73.5726,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,2,0,0,0,0,0,,2,0,Transformation combinée(2),0,0,,,0,,,0
P00267,45.5112,-73.572,Le Plateau-Mont-Royal,3,Température plus proche de la moyenne,2,0,0,0,0,0,,0,0,,0,0,,,1,Érable argenté(1),54,1
P00268,45.5112,-73.5702,Le Plateau-Mont-Royal,5,Îlot de chaleur,2,0,0,0,0,0,,2,0,Transformation combinée(2),0,0,,,0,,,0
P00269,45.5112,-73.57,Le Plateau-Mont-Royal,5,Îlot de chaleur,88,82,28,0,0,28,Léger,6,0,Transformation combinée(3); Transformation(3),0,0,,,0,,,0
P00270,45.5112,-73.5698,Ville-Marie,5,Îlot de chaleur,2,0,0,0,0,0,,0,0,,0,0,,,1,Chicot du Canada(1),5,1
P00271,45.5112,-73.5696,Ville-Marie,5,Îlot de chaleur,11,0,0,0,0,0,,11,0,Travaux extérieurs(8); Travaux extérieurs-intérieurs(2); Transformation(1),0,0,,,0,,,0
P00272,45.5112,-73.5686,Ville-Marie,5,Îlot de chaleur,7,0,0,0,0,0,,7,5,Transformation(5); Abattage d'arbre(1); Travaux extérieurs(1),0,0,,,0,,,0
P00273,45.5112,-73.5684,Ville-Marie,5,Îlot de chaleur,12,0,0,0,0,0,,12,60,Transformation(6); Travaux intérieurs(3); Travaux d'agrandissement(2),0,0,,,0,,,0
P00274,45.5112,-73.568,Ville-Marie,5,Îlot de chaleur,6,4,0,0,0,0,Dommages matériels,0,0,,0,0,,,1,Frêne de Pennsylvanie Summit(1),24,1
P00275,45.5112,-73.5672,Ville-Marie,5,Îlot de chaleur,6,0,0,0,0,0,,6,0,Travaux intérieurs(4); Transformation(2),0,0,,,0,,,0
P00276,45.5112,-73.5668,Ville-Marie,5,Îlot de chaleur,29,26,14,0,2,12,Grave,3,10,Transformation(3),0,0,,,0,,,0
P00277,45.5112,-73.5666,Ville-Marie,5,Îlot de chaleur,8,0,0,0,0,0,,6,0,Transformation(6),0,0,,,1,Orme hybride 'Morton Sarlwart' (Commendation TM)(1),5,1
P00278,45.5112,-73.5662,Ville-Marie,4,Température plus chaude que la moyenne (à risque),3,0,0,0,0,0,,3,0,Travaux intérieurs(2); Transformation(1),0,0,,,0,,,0
P00279,45.5112,-73.566,Ville-Marie,4,Température plus chaude que la moyenne (à risque),6,0,0,0,0,0,,6,0,Transformation(3); Travaux extérieurs(3),0,0,,,0,,,0
P00280,45.5112,-73.5648,Ville-Marie,,,4,0,0,0,0,0,,3,0,Transformation(3),0,0,,,0,,,1
P00281,45.5112,-73.5646,Ville-Marie,,,3,0,0,0,0,0,,0,0,,0,0,,,1,Orme Pioneer(1),44,2
P00282,45.5112,-73.563,Ville-Marie,,,4,0,0,0,0,0,,4,0,Transformation(3); Travaux intérieurs(1),0,0,,,0,,,0
P00283,45.5112,-73.5628,Ville-Marie,,,7,0,0,0,0,0,,3,0,Transformation(3),0,0,,,2,Févier Skyline(1); Micocoulier occidental(1),19.5,2
P00284,45.5112,-73.5626,Ville-Marie,,,19,14,0,0,0,0,Dommages matériels,3,0,Transformation(3),0,0,,,1,Chicot du Canada(1),5,1
P00285,45.5112,-73.5622,Ville-Marie,5,Îlot de chaleur,1,0,0,0,0,0,,1,0,Travaux intérieurs(1),0,0,,,0,,,0
P00286,45.5112,-73.5616,Ville-Marie,5,Îlot de chaleur,1,0,0,0,0,0,,1,0,Travaux extérieurs(1),0,0,,,0,,,0
P00287,45.5112,-73.561,Ville-Marie,4,Température plus chaude que la moyenne (à risque),18,16,1,0,0,1,Léger,0,0,,0,0,,,1,Févier Skyline(1),38,1
P00288,45.5112,-73.5604,Ville-Marie,4,Température plus chaude que la moyenne (à risque),8,0,0,0,0,0,,8,291,Transformation(4); Travaux extérieurs(2); Travaux d'agrandissement(1),0,0,,,0,,,0
P00289,45.5112,-73.5598,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Orme Morton (Accolade TM)(1),5,1
P00290,45.5112,-73.5596,Ville-Marie,4,Température plus chaude que la moyenne (à risque),55,53,10,0,0,10,Léger,0,0,,0,0,,,1,Orme de Sibérie(1),31,1
P00291,45.5112,-73.5594,Ville-Marie,4,Température plus chaude que la moyenne (à risque),4,0,0,0,0,0,,0,0,,0,0,,,2,Orme de Sibérie(1); Févier Skyline(1),19.5,2
P00292,45.5112,-73.5592,Ville-Marie,4,Température plus chaude que la moyenne (à risque),2,0,0,0,0,0,,0,0,,0,0,,,1,Févier Skyline(1),5,1
P00293,45.5112,-73.5588,Ville-Marie,4,Température plus chaude que la moyenne (à risque),16,0,0,0,0,0,,16,0,Transformation(5); Travaux extérieurs(3); Construction(2),0,0,,,0,,,0
P00294,45.5112,-73.558,Ville-Marie,5,Îlot de chaleur,6,0,0,0,0,0,,0,0,,0,0,,,3,Orme(3),5,3
